"id","hierarchy_level","immediate_higher_level_sales_unit_id","sales_unit_id","country","country_iso_code","gssn_classic_id","company_id","vbet"
"9646",3,"GS0004708","GS0061674","Turkey","TR","XY03684576","GC0050200","58110"
"9647",3,"GS0004708","GS00104468","Turkey","TR","GP00004316","GC00104246","58123"
"9648",3,"GS0004708","GS00110775","Turkey","TR","GS00110775","GC00109966","58149"
"9649",3,"GS0004708","GS0012503","Turkey","TR","XY03642561","GC0010135","58146"
"9650",3,"GS0004708","GS0016592","Turkey","TR","XY03648644","GC0013070","58118"
"9651",3,"GS0004708","GS0014057","Turkey","TR","XY03645340","GC0011263","58145"
"9652",3,"GS0004708","GS0002376","Turkey","TR","9366","GC0001507","58131"
"9653",3,"GS0004708","GS0002381","Turkey","TR","9371","GC0001511","58115"
"9654",3,"GS0004708","GS0014056","Turkey","TR","XY03645339","GC0011262",NULL
"9655",3,"GS0004708","GS0002391","Turkey","TR","9381","GC0001521","58113"
"9656",3,"GS0004708","GS0002385","Turkey","TR","9375","GC0001515","58121"
"9657",3,"GS0004708","GS0002372","Turkey","TR","9362","GC0001505","58133"
"9658",3,"GS0004708","GS0002387","Turkey","TR","9377","GC0001517","58122"
"9659",3,"GS0004708","GS0012512","Turkey","TR","XY03642582","GC0010141","58126"
"9660",3,"GS0004708","GS0019433","Turkey","TR","XY03651711","GC0015174","58128"
"9661",3,"GS0004708","GS0030474","Turkey","TR","XY03659602","GC0024546","58127"
"9662",3,"GS0004708","GS0012515","Turkey","TR","XY03642586","GC0010144","58144"
"9663",2,"GS0011294","GS0004708","Turkey","TR","1452875","GC0003327","581"
